sensor_id,geom_type,geo_feature,feature_type,buffer_size,value
53151,line,highway,secondary,1000,1904.2975394700777
86479,line,highway,footway,1000,1630.098655813793
82337,line,highway,service,1000,2648.1339598850527
90925,line,highway,service,100,140.7510670023686
37703,line,highway,residential,100,462.3807786331829
65259,line,man_made,water_works,1000,912.480102180229
97693,line,highway,residential,100,542.6650215066422
85867,line,highway,unclassified,500,1811.657118958913
13143,line,highway,residential,500,2935.9140106134364
116661,line,highway,service,1000,9725.6237936327
114557,line,highway,residential,1000,18893.376352639945
39665,line,highway,motorway_link,500,772.5221593059882
79147,line,highway,secondary,500,441.4553046336472
87345,line,highway,track,1000,462.8291880815584
26561,line,highway,residential,500,5697.888477901963
121313,line,highway,residential,500,4479.3189013603205
84029,line,highway,unclassified,1000,177.800043754625
51681,line,highway,motorway_link,1000,401.9849183781434
4417,line,highway,service,100,290.9651997672815
6244,line,highway,residential,100,401.7836275956876
2362,line,highway,path,1000,2005.0849619217288
19601,line,highway,residential,100,614.3461707498211
89725,line,highway,path,1000,105.4566988330458
83641,line,highway,secondary,1000,2861.599983694502
119707,line,highway,track,500,180.28860137099565
78819,line,highway,secondary,1000,7829.262074259121
4103,line,highway,footway,1000,47597.24894735293
18453,line,highway,primary,1000,3855.393700695766
98865,line,highway,track,1000,168.07970493616222
20547,line,highway,service,1000,2525.286033179216
4445,line,highway,tertiary_link,1000,35.97206284147269
2350,line,highway,residential,100,87.19827197988064
82863,line,highway,residential,1000,3944.5578494455513
6222,line,highway,footway,500,959.5212728328628
124099,line,highway,residential,100,454.06549360185215
86383,line,highway,service,500,1720.6520870115678
11416,line,highway,unclassified,1000,209.05651208407613
122079,line,highway,service,1000,32292.194629806854
122079,line,highway,residential,100,208.38793702596828
125883,line,highway,tertiary,500,482.13705460101215
69341,line,highway,service,1000,3016.9583603626743
65437,line,highway,footway,500,5386.794937698863
69197,line,highway,service,500,5707.710510819819
80519,line,highway,tertiary,500,588.114946265416
66183,line,highway,unclassified,1000,453.229953116416
111590,line,highway,tertiary,500,1477.0231686607876
19335,line,highway,path,500,497.5785092861464
111590,line,highway,path,100,85.97792883526438
85867,line,highway,residential,1000,29060.92243210676
82055,line,highway,primary,1000,4405.701532022177
69519,line,highway,service,500,3079.550661247817
82991,line,waterway,stream,1000,3285.350467385398
104432,line,highway,tertiary,100,362.3640266246617
80735,line,highway,service,500,2932.0307970261647
37197,line,highway,service,1000,3174.16622323318
11844,line,highway,service,500,3442.94054437753
14973,line,highway,tertiary,100,210.23223981975724
29201,line,highway,primary_link,1000,170.4236578589862
89725,line,highway,motorway,1000,3693.575259627148
121439,line,highway,primary_link,500,102.68982962030736
54169,line,waterway,stream,500,213.83135279929613
135134,line,highway,footway,500,1430.3437504367228
76597,line,highway,primary,500,1991.204204507021
19507,line,highway,service,1000,1195.0797474880642
120853,line,highway,motorway,1000,3843.724524189546
86911,line,highway,track,1000,1065.5103728121894
60007,line,highway,footway,100,79.81372330532508
98865,line,highway,service,1000,11088.531462720495
108138,line,highway,residential,500,3051.867979079552
28425,line,waterway,stream,1000,1944.104073176956
96087,line,highway,footway,1000,4273.597579653424
134418,line,highway,service,500,2377.80771839009
134246,line,highway,service,500,4031.027418522912
134246,line,highway,footway,1000,11461.255448261363
104600,line,waterway,stream,500,1174.8122565975557
52981,line,highway,cycleway,1000,3947.833060620474
52981,line,highway,footway,1000,250.90450452470503
78787,line,highway,unclassified,500,314.5652211085744
22963,line,highway,residential,500,3627.421723509197
34523,line,highway,construction,500,276.27623714646984
65259,line,highway,path,1000,11953.13242815109
20721,line,highway,residential,1000,33780.55934416925
77807,line,highway,secondary,500,481.8735786776416
104718,line,highway,residential,1000,8632.162282076122
82079,line,highway,steps,1000,209.38466148790877
61193,line,highway,residential,1000,29930.044684565582
69519,line,highway,service,100,227.92355913754784
115705,line,highway,residential,100,425.6963795829652
65227,line,highway,steps,100,14.011373171791304
71525,line,highway,residential,1000,34446.75580262621
71525,line,highway,footway,500,5609.920928499495
70097,line,highway,path,1000,1855.895573018437
79337,line,highway,footway,1000,6288.445257041456
84719,line,highway,service,1000,3791.7601586702303
20997,line,highway,track,1000,195.39227226276603
55833,line,waterway,stream,1000,1259.432809019274
109050,line,highway,service,1000,2055.4710398884017
90819,line,waterway,drain,500,20.55954836700614
48633,line,highway,path,1000,18.217890596963237
98713,line,highway,service,500,12932.315592005763
16541,line,man_made,pipeline,1000,1970.6471079817188
14073,line,highway,residential,1000,6313.651538857744
83641,line,highway,secondary_link,1000,52.05898031757097
76597,line,highway,footway,1000,52997.83170133128
113052,line,highway,motorway,1000,3194.0982798159093
57787,line,highway,service,500,3876.338047374818
37923,line,highway,footway,1000,2052.8492048338867
4445,line,highway,residential,100,155.27425904881835
69599,line,highway,residential,100,343.9890030558093
73533,line,highway,residential,100,303.5855497454578
53329,line,highway,residential,1000,4553.641914786361
11416,line,waterway,river,1000,1459.0476899070793
121601,line,highway,unclassified,1000,837.1000803645794
104708,line,highway,service,100,122.83885892581606
37849,line,highway,secondary,1000,5075.138975405329
76683,line,highway,residential,500,8633.249493374582
20721,line,highway,primary,1000,5769.648909266045
77807,line,highway,secondary,1000,2975.8070776155487
70669,line,highway,secondary_link,1000,304.6461536953027
71503,line,highway,service,100,53.92382242021272
82991,line,highway,unclassified,1000,579.151089198507
109324,line,highway,tertiary,500,2132.379901641018
116661,line,highway,path,100,29.78476349111927
80735,line,highway,primary_link,1000,47.01606742998306
26379,line,highway,footway,1000,16589.150567532764
56545,line,highway,living_street,1000,219.7397492403601
87345,line,highway,residential,1000,150.95433541119235
26561,line,highway,service,500,1679.99819251896
83227,line,highway,residential,500,3284.9674500559154
9168,line,highway,footway,1000,2754.7649471029868
55277,line,highway,path,1000,1136.2334687961622
2653,line,highway,primary_link,1000,821.6206931319401
60663,line,highway,cycleway,1000,14.923339138553285
55969,line,highway,track,1000,697.6421432221241
78107,line,man_made,water_works,1000,715.7380604421941
97925,line,highway,residential,500,9821.223119846149
89847,line,highway,residential,1000,27296.97038397575
113066,line,waterway,stream,1000,7404.892709868806
96087,line,highway,unclassified,1000,329.6834318167458
51569,line,highway,primary,500,742.7669764022771
86383,line,highway,secondary,1000,3911.6739585828336
86383,line,highway,footway,1000,5036.984707523166
119567,line,waterway,stream,1000,2068.4927025573315
69197,line,highway,path,1000,216.7483111231145
66029,line,highway,path,100,60.31767417620927
64723,line,man_made,pier,500,3390.29935987572
40471,line,highway,service,500,703.9615910467719
40471,line,highway,primary_link,1000,1158.262165744778
19335,line,highway,cycleway,1000,459.79488950901816
110494,line,highway,unclassified,500,50.2640499019511
36111,line,highway,service,1000,23217.291185760845
69519,line,highway,unclassified,100,145.3486135691175
75061,line,highway,motorway,1000,3326.888194630553
109324,line,highway,steps,1000,936.4817897390278
70637,line,highway,tertiary,1000,3527.2566514887035
61619,line,highway,path,1000,772.6569036519345
65747,line,highway,path,500,515.520874321143
14973,line,highway,residential,1000,16511.612209037972
55277,line,waterway,river,100,167.2367795896105
78615,line,highway,track,1000,1957.0349013939745
78615,line,highway,unclassified,500,145.46263561598798
2362,line,highway,motorway_link,500,2657.172445810928
143602,line,waterway,drain,500,644.1101583379086
72573,line,highway,service,1000,6175.189305914954
60663,line,highway,footway,500,13427.208662086856
119505,line,highway,service,500,2380.120695279129
37257,line,highway,path,1000,40.015287990256006
97925,line,highway,track,1000,108.5506574462027
89847,line,waterway,stream,1000,2566.453754024319
11416,line,highway,residential,100,307.57667425731927
20085,line,highway,residential,500,4101.642204676956
