sensor_id,geom_type,geo_feature,feature_type,buffer_size,value
65223,point,highway,turning_circle,1000,31
71503,point,highway,bus_stop,500,5
53517,point,highway,stop,1000,26
4445,point,highway,stop,500,1
67983,point,highway,turning_circle,500,3
112332,point,highway,turning_circle,100,1
57887,point,highway,bus_stop,1000,9
37725,point,highway,crossing,500,66
97693,point,highway,stop,1000,40
82079,point,highway,traffic_signals,1000,70
56545,point,highway,stop,100,3
26561,point,highway,street_lamp,1000,1
89847,point,highway,crossing,500,4
1680,point,highway,turning_circle,1000,36
65437,point,highway,turning_circle,1000,3
71503,point,highway,stop,1000,8
103850,point,highway,bus_stop,500,14
60455,point,highway,bus_stop,500,4
39665,point,highway,crossing,500,13
122079,point,highway,traffic_signals,1000,25
38747,point,highway,turning_circle,500,3
115705,point,highway,traffic_signals,1000,21
119505,point,highway,turning_circle,500,2
6228,point,highway,stop,1000,9
84997,point,highway,stop,1000,33
36111,point,highway,elevator,1000,1
114189,point,highway,bus_stop,500,10
77711,point,highway,stop,1000,4
121453,point,highway,stop,1000,31
92173,point,highway,turning_circle,1000,2
70701,point,highway,turning_circle,1000,1
87815,point,highway,bus_stop,500,5
81047,point,highway,bus_stop,1000,11
4417,point,highway,turning_circle,1000,5
29201,point,highway,crossing,500,93
110602,point,highway,traffic_signals,1000,2
16073,point,highway,stop,1000,209
20165,point,highway,stop,500,18
67459,point,highway,bus_stop,1000,12
87779,point,highway,crossing,1000,47
85823,point,highway,traffic_signals,1000,64
67403,point,highway,turning_circle,100,1
17839,point,highway,turning_circle,500,6
27723,point,highway,turning_circle,500,5
20085,point,highway,turning_circle,100,1
113206,point,highway,traffic_signals,1000,43
65723,point,highway,crossing,500,72
77807,point,highway,crossing,500,2
70701,point,highway,crossing,1000,87
85867,point,highway,crossing,500,99
90819,point,highway,crossing,500,8
55277,point,highway,stop,1000,79
81731,point,highway,trailhead,1000,1
78107,point,highway,turning_circle,1000,14
113052,point,highway,turning_circle,500,24
76377,point,highway,crossing,500,2
111590,point,highway,crossing,1000,140
37725,point,highway,traffic_signals,500,12
19153,point,highway,steps,1000,1
82991,point,highway,stop,500,11
14117,point,highway,turning_circle,1000,1
14117,point,highway,turning_loop,1000,1
60829,point,highway,turning_circle,1000,25
6244,point,highway,stop,500,1
6244,point,highway,turning_circle,500,2
32537,point,highway,stop,1000,15
19157,point,highway,traffic_signals,100,1
119567,point,highway,traffic_signals,1000,15
22067,point,highway,stop,1000,10
61193,point,highway,crossing,500,76
86911,point,highway,crossing,1000,6
109718,point,highway,turning_circle,500,7
62291,point,highway,bus_stop,500,19
51301,point,highway,bus_stop,1000,64
70009,point,highway,crossing,1000,106
113160,point,highway,turning_loop,1000,2
87815,point,highway,crossing,500,7
15669,point,highway,turning_circle,1000,3
12719,point,highway,traffic_signals,1000,3
124099,point,highway,stop,1000,2
40827,point,highway,turning_circle,1000,16
86273,point,highway,stop,1000,7
16073,point,highway,bus_stop,500,11
37703,point,highway,motorway_junction,1000,1
37703,point,highway,turning_loop,500,7
19613,point,highway,crossing,1000,8
71503,point,highway,stop,500,3
16541,point,highway,give_way,1000,1
55325,point,highway,turning_circle,1000,9
66029,point,highway,crossing,1000,4
85867,point,highway,stop,1000,14
38747,point,highway,crossing,500,1
120513,point,highway,bus_stop,1000,6
61321,point,highway,turning_circle,1000,15
111940,point,highway,turning_circle,1000,18
19507,point,highway,crossing,500,16
55969,point,highway,bus_stop,1000,2
89911,point,highway,street_lamp,500,1
60105,point,highway,stop,1000,45
14885,point,highway,stop,1000,2
112366,point,highway,bus_stop,1000,7
89725,point,highway,turning_circle,500,1
3265,point,highway,turning_circle,500,1
128231,point,highway,stop,1000,18
4103,point,highway,crossing,500,15
55277,point,highway,stop,500,26
79177,point,highway,turning_circle,1000,26
53299,point,highway,crossing,500,69
95961,point,highway,crossing,1000,3
61193,point,highway,stop,1000,192
64795,point,highway,crossing,1000,9
91335,point,highway,bus_stop,1000,2
80691,point,highway,stop,1000,4
76683,point,highway,turning_circle,1000,4
35809,point,highway,traffic_signals,500,18
35809,point,highway,street_lamp,1000,2
82055,point,highway,traffic_signals,500,2
79337,point,highway,stop,500,17
50093,point,highway,turning_circle,500,3
6218,point,highway,turning_circle,500,1
103960,point,highway,turning_circle,100,1
37849,point,highway,bus_stop,1000,41
69197,point,highway,stop,100,1
108138,point,highway,turning_circle,1000,13
22067,point,highway,crossing,1000,9
112688,point,highway,bus_stop,100,2
53517,point,highway,traffic_signals,1000,66
89725,point,highway,stop,1000,1
40471,point,highway,crossing,1000,86
80691,point,highway,bus_stop,500,2
111590,point,highway,stop,1000,15
65259,point,highway,bus_stop,100,1
69909,point,highway,traffic_signals,500,32
51301,point,highway,bus_stop,500,15
82079,point,highway,motorway_junction,1000,2
115705,point,highway,crossing,500,51
62493,point,highway,turning_circle,500,6
56545,point,highway,traffic_signals,1000,13
83641,point,highway,turning_circle,1000,28
64763,point,highway,turning_loop,1000,2
90819,point,highway,crossing,1000,36
143602,point,highway,crossing,500,2
14973,point,highway,crossing,1000,94
81731,point,highway,turning_circle,500,3
37849,point,highway,priority,500,10
90925,point,highway,turning_loop,1000,1
19573,point,highway,crossing,1000,48
63469,point,highway,stop,1000,117
20165,point,highway,crossing,500,40
76597,point,highway,stop,500,1
19511,point,highway,motorway_junction,500,3
65227,point,highway,crossing,1000,1
72081,point,highway,traffic_signals,1000,2
61619,point,highway,crossing,1000,1
53151,point,highway,bus_stop,1000,1
121453,point,highway,street_lamp,100,1
78031,point,highway,bus_stop,1000,1
99657,point,highway,bus_stop,1000,12
54169,point,highway,stop,1000,1
49327,point,highway,turning_circle,1000,6
20165,point,highway,give_way,1000,2
37009,point,highway,bus_stop,500,3
84207,point,highway,turning_circle,100,1
87779,point,highway,bus_stop,500,9
112366,point,highway,give_way,1000,1
86407,point,highway,stop,1000,5
62185,point,highway,stop,500,2
75061,point,highway,motorway_junction,1000,3
92019,point,highway,turning_loop,1000,1
81047,point,highway,traffic_signals,1000,9
4431,point,highway,bus_stop,1000,16
19601,point,highway,turning_circle,1000,5
86129,point,highway,turning_circle,500,3
101221,point,highway,crossing,1000,115
69197,point,highway,stop,500,22
110318,point,highway,bus_stop,500,2
18453,point,highway,turning_circle,1000,15
110324,point,highway,turning_circle,500,8
69835,point,highway,crossing,500,8
6222,point,highway,traffic_signals,1000,1
72573,point,highway,turning_loop,500,1
61015,point,highway,turning_circle,500,1
143602,point,highway,turning_circle,1000,22
55277,point,highway,crossing,500,1
73667,point,highway,bus_stop,500,4
18453,point,highway,motorway_junction,1000,7
53517,point,highway,turning_circle,500,2
78015,point,highway,stop,1000,1
26379,point,highway,stop,500,21
