sensor_id,geom_type,geo_feature,feature_type,buffer_size,value
112310,line,highway,secondary,1000,3037.648189507539
86407,line,highway,footway,1000,610.1405294113349
64723,line,highway,cycleway,1000,5533.260630477705
64723,line,man_made,breakwater,1000,471.32629112352834
85867,line,highway,path,100,35.13907789777029
38371,line,waterway,stream,1000,3689.133530590857
82055,line,highway,motorway_link,1000,5863.5799238513155
38371,line,highway,footway,100,519.2035112329963
104432,line,highway,tertiary,500,3805.069501665329
109324,line,highway,service,100,58.44008083802813
118965,line,highway,service,1000,3287.1404407724535
72081,line,highway,residential,500,6846.851598528918
37197,line,highway,footway,100,41.971434118015836
17909,line,highway,primary,1000,1511.8689111838896
14117,line,highway,track,500,891.8935528254957
90819,line,highway,service,500,7207.2582001919245
6244,line,highway,secondary,500,903.2860339526795
6228,line,highway,primary_link,1000,1118.526354237688
48633,line,highway,footway,500,9765.349260827772
97109,line,highway,secondary,500,442.4757873363356
32537,line,highway,service,500,7625.37819378826
89725,line,highway,residential,500,737.4026579328105
72817,line,highway,service,500,4102.805280035732
77711,line,waterway,drain,1000,2083.049959928227
19511,line,man_made,gantry,500,28.760859419515786
12857,line,highway,motorway_link,1000,1461.7723821806198
2350,line,highway,tertiary,500,475.3384524800033
6222,line,highway,service,500,3257.272669907799
85015,line,waterway,ditch,1000,1698.295621813638
96949,line,highway,primary_link,1000,297.6568027408124
37703,line,highway,path,1000,1515.4899355868254
80691,line,highway,residential,1000,34371.91074268518
120513,line,highway,path,1000,3692.325015576961
110036,line,highway,residential,500,6257.331862217417
71525,line,waterway,stream,1000,2722.186304675989
62185,line,highway,secondary_link,1000,46.26103642943169
