sensor_id,geom_type,geo_feature,feature_type,buffer_size,value
90465,polygon,amenity,fire_station,500,410.97676774519863
20547,polygon,building,house,100,3744.0872637884504
20997,polygon,building,house,100,4662.207619528835
69207,polygon,landuse,residential,500,784000.4394704791
12719,polygon,natural,wood,500,319795.59001897235
2362,polygon,building,retail,500,10315.047249564264
69197,polygon,amenity,hospital,500,4823.185260499891
50093,polygon,building,house,500,1080.4895834653853
126479,polygon,landuse,residential,100,31214.451522710402
112052,polygon,natural,water,500,363464.57144259487
86407,polygon,building,house,500,78212.62024081154
78267,polygon,landuse,residential,500,757376.431699644
37197,polygon,amenity,restaurant,1000,460.8459531395158
85823,polygon,amenity,cinema,500,4079.759399221463
110080,polygon,building,school,1000,27564.517641527986
35809,polygon,landuse,religious,500,1105.9834772232518
61015,polygon,natural,water,500,160322.8047793927
86479,polygon,amenity,school,100,4194.902620898997
27723,polygon,natural,scrub,500,2825.4115773978688
97597,polygon,natural,coastline,500,257.8973615644212
20165,polygon,landuse,forest,500,32563.557972188035
86277,polygon,natural,wood,100,3313.595680417432
69207,polygon,landuse,residential,100,31214.451522318304
73667,polygon,amenity,parking,500,2727.8869754323014
104718,polygon,building,public,500,1593.1929270410521
82055,polygon,amenity,place_of_worship,500,575.464836720575
56545,polygon,amenity,parking,500,28348.056203382297
69197,polygon,building,detached,500,10347.3341157376
131077,polygon,landuse,residential,500,689496.7848825811
82079,polygon,building,residential,500,19380.17303760614
56545,polygon,building,apartments,100,146.64133391536328
113206,polygon,building,residential,500,2019.5814472900572
135134,polygon,amenity,school,500,28952.85678655165
11844,polygon,building,civic,500,587.7292872408165
78031,polygon,landuse,farmland,500,18586.370300172774
19157,polygon,landuse,retail,500,31035.2005184903
14073,polygon,natural,wood,500,709720.3318004735
25507,polygon,landuse,retail,500,38310.50492116273
78015,polygon,landuse,orchard,1000,151394.53514095533
134246,polygon,building,house,500,33939.149556786
109718,polygon,amenity,school,500,62806.84842962089
80519,polygon,building,detached,100,2742.8746685231904
51301,polygon,amenity,arts_centre,500,834.0096791132869
14973,polygon,tourism,hotel,500,235.7096574618574
37849,polygon,building,garage,100,45.88848919543258
97693,polygon,building,school,500,2242.746805940002
19153,polygon,amenity,social_centre,500,1158.4048739343411
62185,polygon,amenity,parking,500,9078.66749725356
16073,polygon,amenity,school,500,32495.966385885782
78819,polygon,landuse,cemetery,500,123502.68335654943
76683,polygon,amenity,school,500,24178.686937992134
111940,polygon,landuse,residential,100,26342.521589403896
54169,polygon,amenity,place_of_worship,500,1293.556787428167
70669,polygon,amenity,school,500,22301.633355103913
18287,polygon,amenity,school,500,9992.245437792328
57355,polygon,building,retail,100,1293.2465476356685
135134,polygon,amenity,parking,500,2227.9820853094852
18453,polygon,building,school,500,4665.034646787686
61015,polygon,building,house,500,104233.8853621762
64469,polygon,landuse,residential,500,322414.7555070151
53151,polygon,amenity,school,500,51996.13118052352
2362,polygon,amenity,parking,500,53146.10747974821
77049,polygon,building,school,500,7868.976317939178
20721,polygon,landuse,retail,500,70453.23439171161
72817,polygon,building,apartments,500,2705.0899551987873
61015,polygon,building,residential,500,53664.639321514536
37009,polygon,landuse,commercial,100,31214.45152234522
6244,polygon,landuse,village_green,500,2969.6699347045783
37923,polygon,amenity,school,500,279889.89796436054
17909,polygon,amenity,school,500,122149.92275908063
113066,polygon,landuse,residential,500,124186.59173443473
72817,polygon,amenity,place_of_worship,500,2349.3694988185844
77807,polygon,amenity,school,100,2984.7160321400415
84997,polygon,landuse,commercial,500,8184.203812379473
15803,polygon,landuse,farmland,100,304.77060138481676
14973,polygon,tourism,attraction,100,175.75043334407923
37197,polygon,building,office,1000,793.385919491034
110318,polygon,amenity,place_of_worship,1000,4542.6777012771745
78107,polygon,landuse,residential,500,771315.9032273376
9162,polygon,building,house,100,9781.793455961313
25507,polygon,building,school,100,6443.556292901253
55449,polygon,landuse,brownfield,500,103078.5515589629
110324,polygon,landuse,forest,500,16844.94648210226
73667,polygon,building,house,500,55.837054831575685
9162,polygon,landuse,residential,500,810693.6754026533
37849,polygon,amenity,library,500,1631.4398353822244
63991,polygon,building,school,500,23300.804022215452
131077,polygon,building,house,100,6932.217625651956
78107,polygon,landuse,residential,100,31214.451522740485
19507,polygon,landuse,residential,1000,2977126.509664269
103850,polygon,building,commercial,100,19.97559254541951
97925,polygon,building,school,500,3257.299448834463
8334,polygon,building,garage,500,314.51335035058906
104432,polygon,natural,water,500,93.5795696910967
89911,polygon,amenity,parking,100,4166.173118230317
35809,polygon,landuse,retail,100,22709.06223658996
19157,polygon,amenity,toilets,500,34.86610320714061
85867,polygon,amenity,community_centre,500,1871.5078798059124
20165,polygon,building,garage,500,266.14798519209154
128231,polygon,amenity,library,500,784.2332358127275
121453,polygon,building,semidetached_house,500,6871.510951717189
78015,polygon,landuse,vineyard,1000,36794.4392866256
64723,polygon,natural,sand,500,284.785065217185
64857,polygon,building,house,100,4142.52433615916
37197,polygon,amenity,parking,1000,15329.27603010064
120853,polygon,landuse,residential,100,31214.451522448828
143602,polygon,amenity,school,1000,187101.51357498387
36111,polygon,building,shed,500,14.066153994294927
104718,polygon,amenity,community_centre,500,1597.470914432054
67779,polygon,landuse,residential,500,780361.2880656867
9162,polygon,landuse,residential,100,60095.155232296784
35809,polygon,tourism,hotel,500,1973.7189413645006
65437,polygon,natural,scrub,500,205.83460765409944
112332,polygon,landuse,farmland,500,54816.65737250857
71503,polygon,building,roof,500,133.96943257717024
35809,polygon,building,retail,500,1303.739500358015
104708,polygon,natural,wood,500,254059.40666915427
104432,polygon,landuse,residential,100,15446.263550074676
124099,polygon,landuse,residential,100,17963.02248455767
65437,polygon,building,commercial,500,18151.89710367817
28425,polygon,landuse,residential,100,18480.505473324676
22067,polygon,building,house,500,18735.145980667286
120853,polygon,amenity,school,500,14912.256294531335
85823,polygon,natural,water,100,82.02421737397121
12719,polygon,building,house,500,50206.73668920593
18481,polygon,natural,beach,500,404.9563672152078
69835,polygon,building,house,500,23824.72961993316
139716,polygon,building,residential,500,5935.781378360182
76465,polygon,building,house,100,8227.130748032996
71503,polygon,amenity,parking,500,2483.4439745089126
134440,polygon,amenity,school,500,9857.422355555034
109050,polygon,landuse,industrial,500,6916.221235632592
86479,polygon,building,barn,500,1789.0443342629599
55449,polygon,building,roof,500,1847.511584762709
84435,polygon,natural,wood,500,183069.67378892135
82265,polygon,natural,wood,500,163840.59454035576
53151,polygon,building,roof,1000,128.83924834267992
20721,polygon,amenity,parking,500,11546.18638726916
112332,polygon,building,house,100,4343.244849486009
112310,polygon,landuse,residential,100,31214.45152262639
29201,polygon,amenity,bar,500,362.0717992001384
15669,polygon,building,house,100,4640.057127787743
35809,polygon,tourism,artwork,500,1028.4353858480276
113052,polygon,amenity,parking,500,1580.3788840545142
37725,polygon,landuse,industrial,500,6575.394055165169
68631,polygon,landuse,residential,500,767784.06423685
2350,polygon,landuse,residential,500,240203.40406907265
57355,polygon,landuse,forest,500,20509.268825893847
69599,polygon,landuse,retail,500,32674.78067438397
84997,polygon,landuse,religious,500,35845.934641511754
69909,polygon,tourism,picnic_site,500,1379.3185842779355
104432,polygon,landuse,retail,500,793.0950826314677
134246,polygon,amenity,college,500,170107.79769305748
63469,polygon,building,shed,500,73.28293132963418
2350,polygon,amenity,bank,500,3696.3364624484752
14973,polygon,amenity,parking,100,1.7629304639134484
86479,polygon,natural,water,500,838.8880057265005
61235,polygon,building,house,500,558.48581396455
14161,polygon,amenity,theatre,500,1243.3567040796831
